System,Date,Time,TargetTemp,ActualTemp,SystemAge,BuildingID
11,6/4/2013,14:00:01,70,68,4,8
11,6/19/2013,11:00:01,66,67,7,8
11,6/17/2013,9:43:51,68,63,7,3
11,6/6/2013,16:00:01,68,68,19,11
11,6/14/2013,6:00:01,66,69,10,12
11,6/13/2013,5:00:01,65,66,27,3
11,6/18/2013,16:13:20,66,60,28,16
11,6/24/2013,4:00:01,68,59,30,20
11,6/9/2013,1:33:07,66,58,11,7
11,6/29/2013,22:45:56,67,77,29,5
11,6/25/2013,12:45:56,69,55,16,3
11,6/2/2013,19:45:56,70,72,18,16
11,6/21/2013,1:43:51,67,66,10,5
11,6/6/2013,17:45:56,69,69,13,8
11,6/14/2013,18:33:07,65,70,29,20
11,6/8/2013,19:45:56,69,73,27,3
11,6/11/2013,22:45:56,66,68,10,3
11,6/10/2013,14:33:07,67,72,9,11
11,6/12/2013,23:45:56,66,55,8,10
11,6/27/2013,1:43:51,66,78,29,8
11,6/17/2013,4:45:56,67,71,22,3
11,6/16/2013,9:45:56,67,58,16,20
11,6/14/2013,1:00:01,69,79,26,3
11,6/30/2013,4:33:07,70,65,22,18
11,6/30/2013,22:33:07,69,59,15,4
11,6/11/2013,4:33:07,65,67,6,8
11,6/7/2013,5:00:01,67,55,30,17
11,6/20/2013,7:45:56,65,68,24,13
11,6/22/2013,14:33:07,69,55,25,7
11,6/14/2013,14:13:19,69,80,18,9
11,6/15/2013,7:33:07,65,59,4,12
11,6/23/2013,9:13:19,70,58,4,9
11,6/30/2013,12:13:20,65,72,30,19
11,6/30/2013,23:45:56,65,78,18,6
11,6/11/2013,23:13:20,65,57,29,4
11,6/15/2013,14:45:56,68,67,18,5
11,6/15/2013,19:13:19,70,65,8,11
11,6/21/2013,8:43:51,66,56,9,8
11,6/5/2013,22:00:01,67,65,10,16
11,6/8/2013,0:00:01,70,68,26,10
11,6/6/2013,10:33:07,66,69,13,15
11,6/25/2013,4:13:20,68,68,11,8
11,6/8/2013,19:43:51,69,76,25,11
11,6/18/2013,21:43:51,68,72,15,20
11,6/14/2013,17:43:51,67,74,9,13
11,6/21/2013,14:13:19,66,62,30,7
11,6/2/2013,0:00:01,69,71,18,14
11,6/6/2013,9:43:51,65,60,12,20
11,6/7/2013,4:13:19,69,59,27,18
11,6/1/2013,4:43:51,65,72,12,16
11,6/8/2013,5:13:19,65,71,23,2
11,6/8/2013,8:13:19,65,62,29,12
11,6/11/2013,8:13:19,66,71,6,9
11,6/25/2013,6:43:51,65,63,13,17
11,6/23/2013,15:33:07,66,56,29,20
11,6/24/2013,6:13:20,69,66,16,12
11,6/23/2013,20:13:19,65,67,10,1
11,6/11/2013,10:00:01,69,60,29,4
11,6/1/2013,6:13:20,67,57,16,12
11,6/12/2013,18:43:51,69,74,10,20
11,6/30/2013,11:13:19,70,76,5,13
11,6/4/2013,10:43:51,70,65,1,6
11,6/7/2013,22:33:07,67,58,17,5
11,6/6/2013,12:43:51,69,65,7,17
11,6/5/2013,15:43:51,69,72,22,16
11,6/1/2013,17:13:19,68,62,11,19
11,6/14/2013,0:13:20,68,79,8,19
11,6/19/2013,11:00:01,70,63,28,8
11,6/21/2013,19:13:20,70,70,8,11
11,6/17/2013,16:43:51,69,68,25,14
11,6/30/2013,22:00:01,65,65,13,1
11,6/18/2013,4:13:20,69,65,20,19
11,6/26/2013,19:33:07,68,68,12,19
11,6/8/2013,17:13:20,70,61,10,10
11,6/24/2013,16:00:01,66,74,30,13
11,6/24/2013,10:13:19,68,70,9,10
11,6/16/2013,3:13:20,67,55,16,12
11,6/29/2013,21:00:01,70,57,27,19
11,6/25/2013,6:33:07,70,60,21,10
11,6/22/2013,8:13:19,69,67,25,19
11,6/26/2013,7:33:07,65,68,24,4
11,6/27/2013,14:00:01,66,61,7,7
11,6/1/2013,6:13:19,68,66,15,3
11,6/6/2013,4:13:20,70,69,14,17
11,6/11/2013,16:13:20,68,66,7,2
11,6/9/2013,20:33:07,65,63,25,18
11,6/1/2013,22:00:01,65,61,20,5
11,6/1/2013,18:43:51,66,67,6,8
11,6/29/2013,21:33:07,69,75,5,10
11,6/15/2013,13:13:19,67,75,23,3
11,6/16/2013,16:13:19,67,62,26,12
11,6/25/2013,0:00:01,67,80,12,8
11,6/22/2013,21:33:07,69,75,21,17
11,6/30/2013,11:33:07,65,72,30,15
11,6/28/2013,9:33:07,65,73,6,20
11,6/10/2013,10:13:19,66,64,19,13
11,6/29/2013,16:00:01,68,56,23,4
11,6/17/2013,21:33:07,68,79,30,11
11,6/7/2013,6:43:51,65,72,9,8
11,6/20/2013,18:13:19,70,56,6,9
11,6/10/2013,20:00:01,67,64,2,1
11,6/23/2013,23:13:19,68,58,4,9
11,6/19/2013,0:43:51,70,65,9,5
11,6/9/2013,14:00:01,69,80,14,19
11,6/17/2013,3:13:19,66,72,11,18
11,6/1/2013,18:00:01,66,60,25,13
11,6/17/2013,21:13:19,69,76,16,7
12,6/10/2013,10:13:20,67,77,11,9
12,6/25/2013,17:33:07,69,73,24,3
12,6/19/2013,11:43:51,67,74,11,7
12,6/30/2013,22:33:07,69,69,13,5
12,6/13/2013,10:43:51,69,66,28,20
12,6/11/2013,11:13:20,66,68,7,7
12,6/8/2013,5:43:51,69,72,18,10
12,6/19/2013,3:13:20,68,71,20,20
12,6/10/2013,5:33:07,68,76,21,3
12,6/16/2013,11:33:07,67,67,5,18
12,6/3/2013,7:13:19,66,59,22,13
12,6/9/2013,9:13:20,65,73,12,19
12,6/19/2013,2:43:51,69,57,19,10
12,6/22/2013,4:00:01,70,66,17,12
12,6/8/2013,19:43:51,70,74,3,7
12,6/2/2013,13:43:51,66,64,16,8
12,6/8/2013,14:33:07,69,78,11,2
12,6/4/2013,17:43:51,68,55,17,10
12,6/24/2013,21:43:51,69,58,15,9
12,6/8/2013,14:33:07,69,62,12,1
12,6/22/2013,3:43:51,68,65,25,17
12,6/29/2013,3:13:19,70,76,5,5
12,6/19/2013,23:13:19,70,73,19,20
12,6/10/2013,14:13:19,70,73,25,5
12,6/16/2013,1:00:01,68,69,26,1
12,6/21/2013,21:13:20,67,59,21,14
12,6/13/2013,20:13:19,70,61,1,9
12,6/24/2013,0:43:51,68,60,16,1
12,6/17/2013,3:13:19,68,55,17,18
12,6/4/2013,9:13:19,68,55,13,3
12,6/9/2013,16:13:19,68,69,5,7
12,6/13/2013,19:43:51,70,78,10,3
12,6/13/2013,10:43:51,66,64,6,16
12,6/9/2013,6:43:51,68,58,5,2
12,6/9/2013,19:00:01,70,80,23,8
12,6/20/2013,0:43:51,65,77,20,15
12,6/23/2013,2:45:56,67,58,27,1
12,6/4/2013,8:33:07,69,71,25,11
12,6/15/2013,0:00:01,66,77,25,12
12,6/28/2013,10:13:20,68,66,13,6
12,6/30/2013,12:13:20,69,76,21,13
12,6/9/2013,13:33:07,68,61,1,8
12,6/5/2013,2:33:07,66,56,20,5
12,6/26/2013,17:13:19,68,56,26,5
12,6/1/2013,7:33:07,66,66,2,1
12,6/10/2013,13:45:56,69,64,19,9
12,6/17/2013,18:00:01,67,76,23,12
12,6/15/2013,20:45:56,65,80,15,9
12,6/30/2013,22:33:07,69,61,10,11
12,6/3/2013,7:13:19,70,57,1,6
12,6/27/2013,15:33:07,66,73,14,15
12,6/12/2013,17:45:56,69,64,13,12
12,6/20/2013,11:13:19,70,66,1,9
12,6/1/2013,6:45:56,69,57,6,19
12,6/28/2013,1:45:56,69,59,29,15
12,6/19/2013,23:33:07,68,57,28,20
12,6/12/2013,9:33:07,67,71,24,5
12,6/8/2013,6:00:01,67,55,14,8
12,6/5/2013,3:00:01,65,79,9,8
12,6/8/2013,8:13:20,69,75,27,15
12,6/23/2013,14:13:20,67,77,12,8
12,6/14/2013,11:43:51,67,55,28,6
12,6/7/2013,16:45:56,65,75,1,16
12,6/13/2013,5:43:51,69,75,23,13
12,6/9/2013,21:00:01,69,79,27,11
12,6/3/2013,3:45:56,70,75,28,13
12,6/29/2013,1:13:19,65,67,14,10
12,6/24/2013,20:00:01,69,67,19,3
12,6/19/2013,1:13:20,68,64,30,7
12,6/24/2013,12:13:19,65,63,14,13
12,6/20/2013,23:13:20,69,65,25,14
12,6/3/2013,10:13:19,68,77,23,19
12,6/19/2013,5:13:20,70,69,10,6
12,6/25/2013,4:33:07,68,62,9,10
12,6/25/2013,19:45:56,69,67,6,13
12,6/28/2013,20:43:51,66,72,15,15
12,6/6/2013,18:00:01,65,59,5,12
12,6/6/2013,2:00:01,66,74,20,7
12,6/23/2013,17:45:56,66,56,12,11
12,6/16/2013,10:45:56,66,62,14,1
12,6/13/2013,7:45:56,70,55,27,4
12,6/30/2013,15:43:51,69,77,18,15
12,6/6/2013,16:43:51,68,62,15,8
12,6/25/2013,20:33:07,65,71,11,11
12,6/16/2013,13:43:51,65,57,30,18
12,6/23/2013,9:13:20,66,57,30,16
12,6/5/2013,5:13:20,70,64,22,3
12,6/30/2013,10:43:51,67,73,24,9
12,6/14/2013,3:13:20,67,75,9,17
12,6/6/2013,22:13:20,68,74,18,16
12,6/26/2013,14:13:19,67,78,12,2
12,6/13/2013,7:43:51,66,62,15,14
12,6/3/2013,6:13:20,70,63,23,11
12,6/4/2013,2:45:56,69,79,27,5
12,6/7/2013,17:00:01,69,73,18,17
12,6/19/2013,6:00:01,65,70,25,6
12,6/26/2013,9:33:07,66,64,9,8
12,6/25/2013,22:13:19,67,62,17,17
12,6/27/2013,8:33:07,69,62,4,1
12,6/15/2013,12:13:19,67,59,8,16
12,6/30/2013,20:43:51,70,61,21,8
12,6/7/2013,15:00:01,70,72,26,14
12,6/13/2013,15:13:19,67,72,9,14
12,6/5/2013,13:00:01,69,61,7,19
12,6/13/2013,2:00:01,67,60,6,6
12,6/18/2013,7:00:01,65,71,6,1
12,6/6/2013,3:13:19,67,78,2,9
12,6/4/2013,1:13:19,69,75,27,16
12,6/12/2013,23:33:07,68,64,5,11
12,6/29/2013,20:00:01,67,74,25,7
12,6/12/2013,23:33:07,70,74,4,3
12,6/20/2013,16:00:01,69,73,29,6
12,6/25/2013,3:45:56,67,57,21,16
12,6/7/2013,8:43:51,68,60,27,16
12,6/23/2013,4:33:07,66,59,14,5
12,6/25/2013,15:33:07,69,80,4,3
12,6/26/2013,13:00:01,70,72,20,6
12,6/24/2013,11:00:01,66,80,30,20
12,6/25/2013,12:00:01,66,72,20,10
12,6/27/2013,22:13:19,65,71,1,20
12,6/11/2013,13:33:07,67,65,22,12
12,6/28/2013,9:33:07,70,55,28,17
12,6/8/2013,10:33:07,67,58,28,20
12,6/7/2013,9:33:07,69,71,18,13
12,6/3/2013,5:33:07,69,76,4,13
12,6/20/2013,11:00:01,66,74,24,18
12,6/21/2013,16:13:19,65,77,3,20
12,6/14/2013,4:43:51,67,55,9,5
12,6/25/2013,2:13:20,70,57,15,7
12,6/9/2013,8:00:01,66,67,17,4
12,6/27/2013,2:13:20,70,69,24,19
12,6/29/2013,6:13:20,66,67,25,15
12,6/3/2013,20:00:01,65,64,8,10
12,6/16/2013,18:45:56,65,71,25,10
12,6/23/2013,7:13:19,66,63,26,11
12,6/6/2013,2:13:20,70,75,23,10
12,6/9/2013,11:45:56,68,71,15,12
12,6/30/2013,14:13:19,69,74,6,19
12,6/18/2013,17:00:01,66,57,5,13
12,6/20/2013,15:13:19,69,79,2,9
12,6/18/2013,7:00:01,67,78,15,18
12,6/7/2013,6:00:01,70,58,24,2
12,6/25/2013,15:43:51,67,57,9,2
12,6/27/2013,8:33:07,67,64,11,19
12,6/21/2013,16:13:19,66,66,10,4
12,6/13/2013,6:13:19,69,71,25,5
12,6/25/2013,0:13:20,68,67,26,14
12,6/12/2013,8:45:56,70,77,1,17
12,6/26/2013,10:13:20,65,60,13,17
12,6/13/2013,14:43:51,65,59,15,18
12,6/8/2013,16:00:01,67,67,4,20
12,6/26/2013,21:13:19,69,64,22,2
12,6/15/2013,0:33:07,66,78,16,2
12,6/17/2013,12:13:19,66,72,10,3
12,6/8/2013,21:33:07,70,78,26,7
12,6/2/2013,10:00:01,67,71,8,11
12,6/12/2013,7:13:19,67,65,5,1
12,6/2/2013,17:33:07,65,78,26,2
12,6/18/2013,14:13:20,67,72,6,12
12,6/20/2013,22:33:07,66,61,20,15
12,6/8/2013,7:43:51,65,73,1,10
12,6/10/2013,6:45:56,69,62,19,10
12,6/30/2013,15:33:07,69,69,9,20
12,6/29/2013,16:13:20,67,80,8,12
12,6/6/2013,11:13:20,69,58,30,7
12,6/23/2013,13:43:51,67,61,2,7
12,6/14/2013,17:13:20,65,71,20,18
12,6/18/2013,21:13:20,65,72,8,8
12,6/15/2013,2:00:01,70,76,12,20
12,6/29/2013,0:45:56,65,77,2,7
12,6/30/2013,12:00:01,67,78,15,9
12,6/28/2013,7:33:07,68,68,4,17
12,6/28/2013,17:13:20,67,65,8,16
12,6/1/2013,18:45:56,65,73,20,10
12,6/29/2013,16:45:56,67,76,16,20
12,6/13/2013,20:13:19,66,71,18,17
12,6/1/2013,20:45:56,68,66,3,7
12,6/22/2013,20:45:56,66,72,25,10
12,6/20/2013,5:45:56,69,62,12,10
12,6/29/2013,3:45:56,70,64,16,8
12,6/8/2013,17:33:07,68,71,26,16
12,6/30/2013,15:45:56,70,68,29,20
12,6/13/2013,14:45:56,66,77,20,14
12,6/21/2013,14:45:56,68,76,20,18
12,6/22/2013,2:43:51,67,73,24,16
12,6/17/2013,11:43:51,70,68,7,19
12,6/6/2013,20:13:20,65,71,5,18
12,6/26/2013,1:13:19,68,79,2,9
12,6/2/2013,12:43:51,69,60,1,5
12,6/9/2013,23:13:20,69,79,4,12
12,6/15/2013,16:45:56,67,79,10,12
12,6/11/2013,5:43:51,66,63,9,2
12,6/30/2013,23:33:07,67,77,14,16
12,6/16/2013,4:13:19,69,57,16,1
12,6/27/2013,0:13:20,70,71,22,8
12,6/14/2013,6:33:07,70,73,24,16
12,6/29/2013,11:00:01,68,62,7,16
12,6/12/2013,5:33:07,67,71,13,4
12,6/3/2013,2:00:01,68,68,1,18
12,6/21/2013,5:13:20,70,55,25,6
12,6/3/2013,17:13:20,70,70,19,20
12,6/1/2013,12:43:51,68,76,25,8
12,6/9/2013,11:13:19,70,73,3,9
12,6/16/2013,18:13:19,67,58,12,17
12,6/8/2013,16:00:01,70,79,19,4
12,6/27/2013,11:45:56,69,76,9,17
12,6/27/2013,16:00:01,67,71,29,10
12,6/23/2013,12:00:01,65,62,2,6
12,6/5/2013,19:45:56,68,66,26,18
12,6/25/2013,9:13:19,70,77,6,1
12,6/3/2013,11:43:51,69,70,12,20
12,6/13/2013,6:33:07,66,64,28,4
12,6/9/2013,22:33:07,65,59,27,13
12,6/2/2013,16:13:19,69,67,1,10
12,6/5/2013,19:13:19,66,73,11,14
12,6/25/2013,4:13:20,68,66,19,4
12,6/17/2013,10:33:07,67,72,8,17
12,6/22/2013,23:00:01,68,80,4,4
12,6/23/2013,20:13:19,66,73,24,20
12,6/1/2013,2:43:51,68,68,25,5
12,6/13/2013,20:13:20,70,64,10,9
12,6/17/2013,22:13:20,68,77,7,8
12,6/6/2013,13:13:20,70,60,1,5
12,6/14/2013,15:00:01,65,73,23,14
12,6/19/2013,9:33:07,70,57,29,9
12,6/23/2013,4:43:51,70,80,24,1
12,6/17/2013,16:43:51,68,66,27,16
12,6/13/2013,4:00:01,68,74,24,12
12,6/22/2013,13:45:56,69,80,16,4
12,6/19/2013,10:00:01,69,79,7,4
12,6/27/2013,4:13:20,68,68,17,12
12,6/23/2013,14:45:56,67,71,10,18
12,6/10/2013,15:13:19,66,74,7,13
12,6/5/2013,10:13:19,65,75,10,11
12,6/16/2013,7:00:01,66,66,15,16
12,6/26/2013,21:33:07,69,75,28,16
12,6/19/2013,16:43:51,68,73,23,3
12,6/25/2013,22:33:07,70,55,14,12
12,6/2/2013,0:13:20,68,74,11,11
12,6/3/2013,12:13:19,68,65,26,6
12,6/5/2013,14:13:19,67,75,15,1
12,6/13/2013,23:13:20,65,61,14,10
12,6/13/2013,16:13:20,65,80,16,1
12,6/21/2013,21:13:20,70,73,30,16
12,6/3/2013,1:13:19,68,72,24,10
12,6/14/2013,0:33:07,69,64,9,10
12,6/7/2013,19:13:20,67,67,10,5
12,6/17/2013,3:13:20,65,71,6,3
12,6/21/2013,10:13:20,70,78,11,17
12,6/12/2013,22:43:51,66,55,20,10
12,6/17/2013,2:43:51,66,66,15,14
12,6/18/2013,11:13:20,65,64,8,20
12,6/17/2013,10:13:20,66,73,2,17
12,6/23/2013,15:43:51,69,75,2,5
12,6/27/2013,16:13:20,68,65,24,8
12,6/10/2013,13:00:01,70,66,7,7
12,6/15/2013,21:33:07,66,69,12,3
12,6/1/2013,10:13:19,67,55,6,6
12,6/30/2013,15:43:51,66,64,14,14
12,6/13/2013,5:00:01,68,68,23,7
12,6/11/2013,20:13:19,66,58,7,18
12,6/21/2013,7:33:07,68,59,9,19
12,6/15/2013,22:13:19,69,76,1,12
12,6/15/2013,19:33:07,66,72,4,20
12,6/16/2013,20:33:07,70,74,21,18
12,6/14/2013,20:43:51,65,60,14,10
12,6/26/2013,7:13:19,68,69,30,6
12,6/21/2013,2:13:19,69,69,28,4
12,6/5/2013,15:13:20,66,72,1,9
12,6/8/2013,13:00:01,66,77,15,12
12,6/1/2013,1:13:20,66,67,4,16
12,6/7/2013,12:00:01,68,66,6,5
12,6/2/2013,15:43:51,65,71,14,12
12,6/9/2013,7:13:20,70,59,5,18
12,6/24/2013,12:33:07,66,76,18,11
12,6/6/2013,16:13:20,65,76,28,1
12,6/24/2013,3:33:07,65,74,23,4
12,6/11/2013,11:13:20,70,63,25,19
12,6/20/2013,8:33:07,66,69,23,18
12,6/21/2013,13:00:01,68,66,28,16
12,6/17/2013,17:13:20,70,56,1,3
12,6/19/2013,13:43:51,69,80,19,8
12,6/29/2013,3:43:51,69,70,4,2
12,6/13/2013,5:43:51,65,63,30,5
12,6/4/2013,9:00:01,68,60,12,11
12,6/9/2013,0:13:20,65,61,2,17
12,6/26/2013,3:45:56,69,64,14,9
12,6/2/2013,17:00:01,66,70,28,6
12,6/23/2013,17:45:56,65,77,23,7
12,6/2/2013,5:00:01,70,72,8,1
12,6/19/2013,19:13:19,69,71,20,8
12,6/10/2013,14:43:51,67,56,17,19
12,6/1/2013,6:00:01,67,58,11,20
12,6/18/2013,11:13:20,66,75,4,16
12,6/12/2013,19:45:56,65,68,24,9
12,6/20/2013,0:00:01,70,74,23,17
12,6/15/2013,0:00:01,65,65,26,16
12,6/19/2013,23:33:07,66,74,19,1
12,6/6/2013,10:45:56,67,68,14,11
12,6/4/2013,2:45:56,70,80,26,20
12,6/28/2013,9:13:19,68,63,24,9
12,6/19/2013,17:45:56,69,61,29,19
12,6/15/2013,13:45:56,69,80,8,15
12,6/3/2013,18:00:01,68,75,5,4
12,6/9/2013,4:33:07,66,70,20,1
12,6/19/2013,20:45:56,65,77,13,9
12,6/3/2013,9:43:51,70,64,16,12
12,6/17/2013,10:13:20,70,60,16,17
12,6/10/2013,1:13:20,66,65,28,6
12,6/11/2013,6:33:07,68,60,8,14
12,6/20/2013,0:43:51,67,73,7,4
12,6/6/2013,18:45:56,67,64,2,11
12,6/15/2013,6:13:20,66,58,25,10
12,6/5/2013,2:43:51,69,76,10,5
12,6/3/2013,0:43:51,69,63,6,11
12,6/7/2013,23:13:19,65,78,28,8
12,6/14/2013,2:45:56,65,67,21,4
12,6/27/2013,18:13:19,68,63,23,3
12,6/8/2013,5:33:07,67,60,17,8
12,6/2/2013,1:33:07,68,59,9,1
12,6/2/2013,8:43:51,69,56,4,17
12,6/30/2013,6:43:51,67,67,28,15
12,6/23/2013,5:13:20,67,78,21,6
12,6/15/2013,7:00:01,69,57,18,11
12,6/22/2013,14:43:51,68,56,20,11
12,6/8/2013,23:00:01,69,59,28,17
12,6/8/2013,6:13:20,70,55,19,2
12,6/11/2013,15:33:07,66,70,13,1
12,6/30/2013,17:43:51,67,65,13,5
12,6/12/2013,23:13:19,69,79,1,9
12,6/18/2013,22:33:07,67,78,24,3
12,6/19/2013,17:13:19,67,69,23,18
12,6/3/2013,8:00:01,68,75,15,12
12,6/5/2013,9:43:51,70,59,22,18
12,6/20/2013,6:33:07,68,68,13,6
12,6/25/2013,19:00:01,65,59,10,15
12,6/25/2013,19:00:01,65,71,27,20
12,6/3/2013,21:13:19,70,66,22,1
12,6/14/2013,8:00:01,69,73,24,10
12,6/8/2013,12:43:51,68,76,17,16
12,6/1/2013,6:00:01,69,73,29,9
12,6/7/2013,22:00:01,68,63,11,14
12,6/6/2013,10:33:07,69,55,12,13
12,6/28/2013,2:33:07,65,75,28,5
12,6/20/2013,11:13:19,65,60,24,4
12,6/6/2013,5:33:07,70,60,29,5
12,6/18/2013,12:43:51,66,55,26,11
12,6/8/2013,20:00:01,69,62,12,20
12,6/2/2013,6:43:51,68,57,14,15
12,6/11/2013,15:33:07,67,74,25,19
12,6/27/2013,15:13:19,66,66,2,6
12,6/28/2013,8:45:56,68,60,14,2
12,6/30/2013,6:43:51,70,69,19,10
12,6/27/2013,1:13:19,65,64,26,10
12,6/1/2013,2:00:01,65,60,21,5
12,6/23/2013,21:00:01,69,63,13,16
12,6/4/2013,22:33:07,68,64,6,9
12,6/4/2013,14:13:20,70,76,30,4
12,6/14/2013,18:33:07,68,68,26,12
12,6/18/2013,16:13:19,70,71,1,6
12,6/11/2013,16:00:01,67,71,13,9
13,6/27/2013,3:43:51,70,65,26,10
13,6/8/2013,13:13:20,65,62,13,3
13,6/5/2013,2:33:07,69,74,6,8
13,6/26/2013,12:13:19,70,56,21,15
13,6/10/2013,11:43:51,66,71,8,16
13,6/28/2013,0:13:19,69,56,12,8
13,6/21/2013,19:13:19,66,75,24,10
13,6/30/2013,2:13:19,65,57,18,19
13,6/25/2013,6:13:19,65,80,29,2
13,6/13/2013,10:13:19,65,59,27,6
13,6/11/2013,10:33:07,70,76,23,8
13,6/22/2013,2:13:20,70,59,18,20
13,6/21/2013,20:43:51,69,65,6,7
13,6/18/2013,17:43:51,66,63,3,13
13,6/22/2013,21:00:01,70,77,12,12
13,6/14/2013,10:13:20,67,65,30,4
13,6/3/2013,6:43:51,70,66,21,11
13,6/1/2013,14:33:07,70,56,4,17
13,6/23/2013,16:13:19,65,61,10,18
13,6/22/2013,1:13:20,70,61,9,18
13,6/17/2013,19:45:56,70,80,28,15
13,6/11/2013,19:43:51,70,73,30,19
13,6/20/2013,4:45:56,70,71,21,4
13,6/19/2013,6:43:51,67,63,27,9
13,6/30/2013,14:13:19,68,76,2,13
13,6/25/2013,18:13:20,67,56,11,10
13,6/19/2013,12:33:07,65,64,9,19
13,6/26/2013,4:43:51,66,71,24,20
13,6/23/2013,1:45:56,66,60,22,4
13,6/26/2013,10:13:19,65,80,21,10
13,6/25/2013,14:00:01,66,60,1,1
13,6/10/2013,11:43:51,68,72,2,14
13,6/21/2013,12:13:20,69,77,23,16
13,6/30/2013,19:00:01,66,59,22,20
13,6/14/2013,7:13:20,66,59,22,20
13,6/28/2013,8:13:20,67,76,7,6
13,6/13/2013,0:43:51,65,67,26,6
13,6/5/2013,0:13:19,66,80,1,2
13,6/6/2013,9:43:51,65,74,13,18
13,6/30/2013,21:45:56,67,77,30,5
13,6/10/2013,5:13:19,65,57,21,5
13,6/26/2013,4:00:01,69,78,15,12
13,6/7/2013,18:13:19,66,67,17,17
13,6/21/2013,23:13:19,70,67,5,15
13,6/25/2013,4:13:20,67,69,28,7
13,6/16/2013,13:33:07,70,69,8,10
13,6/13/2013,18:13:19,70,70,23,3
13,6/16/2013,15:33:07,65,75,8,10
13,6/7/2013,20:33:07,66,78,15,7
13,6/18/2013,23:45:56,70,79,14,15
13,6/25/2013,14:00:01,69,80,6,13
13,6/29/2013,20:13:19,66,66,27,1
13,6/18/2013,5:45:56,65,80,24,13
13,6/24/2013,5:45:56,68,66,17,8
13,6/6/2013,5:00:01,67,56,28,4
13,6/9/2013,3:00:01,69,59,13,18
13,6/11/2013,6:13:19,67,80,14,10
13,6/3/2013,20:13:20,67,69,2,1
13,6/2/2013,13:45:56,67,73,30,5
13,6/19/2013,2:43:51,65,55,7,13
13,6/18/2013,16:45:56,68,69,22,14
13,6/10/2013,19:33:07,66,78,1,5
13,6/3/2013,14:45:56,65,65,12,5
13,6/3/2013,20:43:51,67,55,24,19
13,6/24/2013,7:43:51,68,57,10,10
13,6/29/2013,18:00:01,69,78,18,8
13,6/19/2013,6:00:01,67,56,7,12
13,6/30/2013,19:00:01,70,57,16,4
13,6/12/2013,7:45:56,67,73,13,18
13,6/13/2013,8:45:56,69,59,25,7
13,6/13/2013,11:45:56,68,59,25,13
13,6/11/2013,0:13:20,70,74,13,7
13,6/9/2013,13:43:51,68,69,1,20
13,6/22/2013,23:43:51,66,64,19,5
13,6/9/2013,13:43:51,69,73,11,11
13,6/3/2013,18:45:56,70,68,28,12
13,6/9/2013,9:13:19,69,71,13,7
13,6/13/2013,10:33:07,68,76,10,10
13,6/21/2013,12:00:01,66,73,15,1
13,6/10/2013,21:33:07,69,58,17,14
13,6/20/2013,11:00:01,68,76,27,20
13,6/22/2013,9:43:51,67,63,15,6
13,6/13/2013,18:00:01,65,73,30,8
13,6/1/2013,6:45:56,67,75,18,11
13,6/18/2013,9:45:56,68,64,27,16
13,6/16/2013,20:43:51,67,77,3,3
13,6/20/2013,10:33:07,65,74,22,7
13,6/1/2013,6:00:01,67,80,19,20
13,6/24/2013,23:33:07,70,77,6,2
13,6/16/2013,7:45:56,65,68,22,11
13,6/9/2013,14:45:56,69,55,6,18
13,6/4/2013,15:33:07,68,61,4,9
13,6/8/2013,17:13:20,65,75,13,10
13,6/13/2013,17:43:51,68,62,2,8
13,6/20/2013,1:33:07,65,74,19,10
13,6/7/2013,6:33:07,66,64,6,14
13,6/26/2013,19:13:19,65,71,3,6
13,6/4/2013,18:13:20,67,78,28,20
13,6/25/2013,2:13:19,69,77,27,12
13,6/26/2013,16:43:51,67,61,23,13
13,6/25/2013,18:13:20,68,69,9,4
13,6/23/2013,16:13:20,65,60,2,6
13,6/28/2013,11:33:07,68,55,22,13
13,6/17/2013,5:33:07,68,69,3,12
13,6/17/2013,13:13:20,69,73,17,17
13,6/6/2013,23:13:20,70,70,3,5
13,6/16/2013,8:45:56,70,78,19,10
13,6/29/2013,4:13:19,65,70,5,20
13,6/29/2013,11:13:20,65,55,20,15
13,6/20/2013,4:13:19,70,77,19,14
13,6/9/2013,3:00:01,67,57,19,3
13,6/10/2013,1:00:01,70,63,17,19
13,6/4/2013,6:33:07,67,65,16,1
13,6/24/2013,23:33:07,68,69,19,6
13,6/22/2013,12:43:51,69,62,24,10
13,6/23/2013,13:43:51,70,58,9,14
13,6/29/2013,21:00:01,68,67,7,9
13,6/6/2013,14:43:51,68,75,11,16
13,6/23/2013,1:43:51,68,69,5,3
13,6/22/2013,0:43:51,65,77,3,3
13,6/26/2013,13:43:51,68,58,4,16
13,6/19/2013,21:13:19,70,56,18,14
13,6/27/2013,8:13:19,65,64,6,9
13,6/7/2013,20:33:07,69,73,13,18
13,6/20/2013,7:13:20,69,75,14,16
13,6/25/2013,12:43:51,67,68,4,9
13,6/6/2013,19:33:07,65,67,10,7
13,6/29/2013,16:43:51,70,74,30,2
13,6/10/2013,22:13:20,67,79,29,12
13,6/16/2013,15:43:51,67,78,7,10
13,6/9/2013,6:13:19,70,56,19,18
13,6/21/2013,10:00:01,69,69,14,2
13,6/18/2013,17:43:51,68,65,11,17
13,6/18/2013,10:00:01,65,68,19,1
13,6/19/2013,15:13:20,65,69,24,11
13,6/27/2013,12:33:07,70,78,18,16
13,6/5/2013,16:13:19,69,66,25,14
13,6/7/2013,18:13:19,70,57,19,2
13,6/5/2013,1:13:20,70,67,4,11
